age,gender,height,weight,bf
28.0,1,178.4,71.0,14.6
59.0,1,165.4,70.2,25.6
60.0,0,155.6,55.4,33.5
24.0,0,159.9,52.7,21.4
26.0,1,169.7,58.5,13.0
60.0,1,174.6,70.4,23.7
58.0,0,157.9,67.9,41.8
28.0,1,176.7,93.8,38.9
32.0,1,176.9,78.3,12.9
22.0,0,169.1,62.6,24.3
39.0,0,152.3,57.6,34.6
48.0,1,168.0,76.3,23.8
29.0,0,161.3,52.0,19.3
32.0,0,158.8,55.9,28.8
39.0,0,150.2,60.9,37.0
26.0,1,177.0,69.5,11.2
63.0,1,168.2,67.8,23.0
49.0,1,172.1,80.6,17.2
22.0,1,170.8,86.9,29.4
21.0,1,169.0,70.56,19.5
38.0,0,156.2,46.4,28.7
56.0,0,155.9,50.7,29.9
60.0,1,169.8,77.5,29.3
58.0,0,165.4,65.6,35.4
62.0,0,161.2,58.1,32.1
21.0,0,158.4,51.7,28.4
57.0,1,168.1,68.2,23.3
62.0,0,154.5,47.0,27.2
22.0,1,171.9,54.8,17.7
22.0,1,184.0,83.2,17.1
35.0,1,177.8,75.7,16.2
43.0,0,158.6,53.4,22.5
22.0,0,156.0,53.0,30.1
32.0,1,171.5,71.9,15.5
40.0,1,164.2,77.0,28.1
38.0,1,174.3,74.3,14.0
24.0,0,166.8,65.8,28.8
22.0,0,158.7,56.7,30.1
52.0,1,166.0,73.3,20.6
31.0,1,176.0,82.5,25.3
21.0,1,179.7,73.6,32.7
51.0,0,152.8,70.1,37.4
36.0,1,176.5,73.0,32.2
25.0,1,184.0,88.1,20.7
51.0,0,150.0,62.3,34.4
25.0,1,181.7,85.22,16.1
61.0,0,160.0,59.4,33.8
27.0,1,170.5,64.6,22.9
50.0,1,179.3,85.0,21.1
22.0,1,176.1,70.1,11.7
38.0,1,176.5,77.9,17.5
32.0,1,178.1,64.0,14.5
27.0,0,161.5,53.1,14.6
24.0,0,158.5,55.7,29.2
31.0,1,173.0,83.8,34.9
38.0,0,164.7,62.8,31.24232
44.0,1,181.4,100.08,23.7
55.0,1,170.0,73.6,20.5
21.0,0,171.8,70.8,28.2
59.0,0,147.5,53.7,37.1
26.0,1,177.5,83.5,24.3
63.0,1,164.0,56.5,19.7
21.0,1,169.1,63.0,18.4
39.0,1,171.2,69.9,20.7
40.0,0,161.5,54.1,22.9
28.0,1,166.5,62.8,22.5
22.0,1,179.3,61.2,14.2
30.0,0,156.2,52.8,28.2
31.0,1,164.3,62.9,22.8
24.0,0,169.3,75.2,25.3
21.0,1,173.9,76.7,19.3
22.0,0,162.9,51.56,26.2
49.0,0,162.5,63.3,28.6
25.0,0,159.2,51.0,31.0
62.0,1,166.1,76.5,29.0
50.0,0,155.1,55.7,32.2
28.0,1,166.9,65.6,12.7
33.0,1,167.9,78.4,15.59514
22.0,1,171.0,81.7,26.5
21.0,1,172.9,59.4,11.0
32.0,1,172.7,68.34,15.3
57.0,0,155.0,57.14,36.5
21.0,1,178.4,72.2,12.3
64.0,0,151.0,55.3,29.7
48.0,1,169.6,66.1,20.8
22.0,1,175.1,76.2,25.0
57.0,1,174.1,68.9,18.0
37.0,1,172.8,80.8,25.3
49.0,1,172.8,65.2,12.8
56.0,0,157.5,67.2,33.0
39.0,1,170.7,71.7,18.1
26.0,1,171.7,71.3,18.9
38.0,1,165.1,70.7,24.0
63.0,0,152.7,50.0,21.2
24.0,1,174.0,75.5,11.3
33.0,1,188.6,90.3,17.2
52.0,1,175.2,65.1,18.2
62.0,0,154.9,42.4,17.7
56.0,1,164.0,73.8,24.3
41.0,0,152.7,50.1,24.5
21.0,1,173.7,79.5,18.3
29.0,1,183.0,88.2,18.5
51.0,1,166.1,70.5,29.6
24.0,0,165.7,52.5,19.7
22.0,1,176.1,88.2,20.1
23.0,1,172.4,80.3,22.2
61.0,1,170.0,82.2,29.1
28.0,1,176.1,76.7,16.9
24.0,1,177.4,73.5,22.1
28.0,1,180.3,80.1,21.1
39.0,1,186.9,82.3,20.1
59.0,0,154.3,76.1,48.0
26.0,1,182.5,71.68,11.0
32.0,0,170.8,71.5,22.9
60.0,1,164.0,64.7,29.6
33.0,1,179.0,75.7,21.9
42.0,1,176.9,77.0,16.4
43.0,1,174.4,91.4,31.4
34.0,1,166.5,50.6,5.8
27.0,0,161.1,58.2,33.7
60.0,1,154.0,58.2,28.1
25.0,1,169.8,70.0,16.9
21.0,0,163.7,31.9,31.9
28.0,1,178.4,83.3,11.6
21.0,1,169.0,66.1,14.4
46.0,1,173.0,68.3,21.1
59.0,1,171.8,82.0,28.0
26.0,1,170.7,61.5,12.4
22.0,1,177.5,82.2,23.1
25.0,0,159.0,58.5,27.0
25.0,1,171.5,73.18,11.4
36.0,1,172.5,71.8,16.4
61.0,1,171.8,83.1,25.9
32.0,1,175.7,72.2,13.8
32.0,0,171.7,56.0,22.5
40.0,1,176.4,72.4,13.4
28.0,1,175.1,79.7,27.1
63.0,0,150.1,68.4,43.0
57.0,0,149.2,62.2,37.3
38.0,0,154.2,46.3,19.3
63.0,0,160.3,54.5,29.6
40.0,1,173.3,78.3,24.2
55.0,1,172.3,56.28,19.2
45.0,0,158.3,55.4,33.9
28.0,1,163.4,85.9,25.5
25.0,1,182.5,79.8,12.9
51.0,0,155.9,56.0,35.0
46.0,1,176.5,70.0,16.1
57.0,0,163.5,57.1,33.6
36.0,1,178.2,72.3,16.5
38.0,1,181.3,71.2,5.8
27.0,1,175.5,63.3,12.0
37.0,0,161.8,53.8,31.8
21.0,1,176.0,87.7,27.5
38.0,0,168.0,63.6,25.7
60.0,1,169.8,67.9,27.5
24.0,1,178.9,90.4,31.4
28.0,0,165.0,61.44,30.6
61.0,1,165.2,71.6,23.7
31.0,1,173.3,77.4,20.2
31.0,1,188.4,92.4,30.3
21.0,1,165.0,61.9,18.4
38.0,1,166.9,67.0,17.9
45.0,1,171.5,76.7,23.2
56.0,0,153.7,50.7,31.6
55.0,1,168.0,65.0,21.7
24.0,0,159.9,47.7,33.0
44.0,0,153.8,49.7,29.8
38.0,0,162.9,49.22,21.8
30.0,1,166.6,66.08,14.4
21.0,0,165.1,53.4,24.1
36.0,1,166.6,64.3,18.5
64.0,0,158.0,61.9,34.2
47.0,1,166.6,59.7,15.0
41.0,1,181.6,93.5,22.3
24.0,1,172.0,72.0,15.6
22.0,0,154.0,57.08,34.0
23.0,0,167.1,67.4,30.0
24.0,0,166.0,64.4,32.3
43.0,1,177.0,81.2,24.2
53.0,0,148.1,48.0,29.8
42.0,0,160.5,73.7,39.3
25.0,0,158.9,45.6,22.7
61.0,0,157.9,54.0,25.9
60.0,0,157.5,47.4,25.1
22.0,1,179.7,72.2,8.4
24.0,0,162.9,49.6,17.0
36.0,1,171.1,69.5,14.0
27.0,0,166.6,70.0,29.0
46.0,1,176.1,75.2,15.6
22.0,0,166.5,63.6,28.4
24.0,1,171.2,64.9,17.1
25.0,0,163.9,55.9,28.9
63.0,1,165.7,74.7,26.8
63.0,0,161.0,60.9,27.1
64.0,1,171.4,75.0,25.1
22.0,1,184.6,90.6,12.6
57.0,1,162.3,61.0,16.7
30.0,1,178.7,83.6,16.8
26.0,1,179.5,95.0,30.5
22.0,1,175.7,71.4,11.2
32.0,1,179.0,82.2,19.0
24.0,1,181.3,77.2,15.9
24.0,0,164.7,56.2,21.2
41.0,0,164.5,61.0,34.1
24.0,0,162.9,55.2,31.4
37.0,1,181.0,76.1,14.8
24.0,1,182.5,79.6,13.0
58.0,1,174.1,71.96,25.7
29.0,1,171.6,84.5,21.4
24.0,1,177.0,76.7,16.1
36.0,0,160.9,67.9,40.8
64.0,1,169.8,69.2,18.5
35.0,1,165.0,82.7,28.8
25.0,0,167.0,61.3,32.5
64.0,0,162.8,74.2,36.4
38.0,1,172.2,79.2,24.6
30.0,1,167.0,69.9,19.6
29.0,1,168.0,73.5,19.4
55.0,1,162.4,63.9,23.4
21.0,1,181.2,95.4,26.0
62.0,0,167.0,69.8,34.8
30.0,1,170.0,50.3,13.9
23.0,0,165.8,66.0,28.0
22.0,1,179.9,74.1,16.0
22.0,1,167.0,76.1,24.8
25.0,1,172.6,63.9,16.4
51.0,1,164.0,83.9,33.9
60.0,1,166.1,72.7,22.6
25.0,1,171.7,73.5,16.9
27.0,1,178.5,81.3,18.3
28.0,1,167.8,66.5,15.4
30.0,1,178.0,81.1,25.3
24.0,0,176.8,62.2,31.5
36.0,1,181.4,88.9,17.7
25.0,1,175.0,79.2,15.2
64.0,0,155.8,45.4,21.7
27.0,1,178.6,70.5,18.8
38.0,1,174.2,81.2,18.8
26.0,0,162.0,50.4,31.7
21.0,1,184.7,80.2,19.9
61.0,1,169.5,75.6,23.9
61.0,1,168.4,75.5,30.2
24.0,1,174.5,67.1,13.9
25.0,1,181.0,77.9,13.5
29.0,1,172.8,71.5,16.2
60.0,1,157.1,47.0,15.7
50.0,1,180.2,85.3,17.4
58.0,0,160.1,64.6,31.3
21.0,0,164.9,57.1,33.3
34.0,1,173.4,70.04,19.9
31.0,1,177.7,74.0,14.1
28.0,0,167.8,61.6,24.2
64.0,0,156.8,58.8,43.5
34.0,1,180.3,74.9,18.3
58.0,1,175.0,81.9,21.0
22.0,1,178.1,73.6,17.4
48.0,1,176.5,66.1,8.1
60.0,0,162.8,54.4,24.6
30.0,1,174.3,77.86,24.9
47.0,1,168.0,63.2,12.7
27.0,0,154.3,57.6,32.9
24.0,0,169.3,60.9,18.2
62.0,0,148.3,51.8,27.3
30.0,1,176.1,84.2,14.6
23.0,1,174.9,70.1,9.4
58.0,0,147.6,45.4,33.0
27.0,1,180.0,71.4,14.7
51.0,1,168.2,67.6,29.3
28.0,1,178.8,87.1,27.9
25.0,1,172.2,60.0,12.8
22.0,1,179.6,62.8,17.6
36.0,1,177.1,80.0,19.4
23.0,0,161.1,66.3,33.1
47.0,0,160.0,59.6,32.4
53.0,1,163.9,70.8,24.8
39.0,0,164.9,60.6,26.6
58.0,1,164.2,63.7,19.5
57.0,0,154.5,57.8,32.7
27.0,1,171.0,69.3,17.1
34.0,1,172.8,73.1,19.9
53.0,1,159.5,70.2,23.5
49.0,0,151.4,55.7,32.6
55.0,1,164.2,62.0,16.6
25.0,1,173.9,69.1,18.7
53.0,0,159.9,61.9,37.4
26.0,0,158.8,44.5,22.3
23.0,1,167.4,61.54,8.8
25.0,1,164.8,67.0,16.8
31.0,0,165.4,62.9,23.1
30.0,0,158.6,54.2,26.3
28.0,0,168.8,60.1,23.4
23.0,1,180.2,77.5,9.1
56.0,0,156.0,51.1,28.4
21.0,1,179.0,62.5,11.4
63.0,1,167.7,78.5,25.9
26.0,1,173.0,65.6,13.1
21.0,1,168.2,72.6,22.3
39.0,0,161.5,50.5,28.7
55.0,0,162.0,57.8,33.3
47.0,1,169.6,70.2,22.1
60.0,1,162.0,55.86,24.2
24.0,0,148.2,44.7,23.1
32.0,1,175.0,80.3,25.2
58.0,1,168.7,69.4,27.2
28.0,1,173.0,67.9,15.7
47.0,1,169.4,83.0,28.7
61.0,1,171.4,76.5,31.1
33.0,0,162.2,51.8,28.0
60.0,0,160.6,60.2,32.2
64.0,1,172.1,70.6,22.0
27.0,1,176.5,74.6,11.7
21.0,0,165.3,51.1,23.1
52.0,1,175.8,60.9,18.1
24.0,1,169.4,67.3,16.6
35.0,0,171.1,63.1,24.3
39.0,1,172.7,71.0,23.4
43.0,1,179.0,86.7,29.9
58.0,0,154.7,51.0,26.4462
24.0,1,176.5,82.3,13.8
55.0,1,176.6,62.4,4.9
50.0,1,172.9,92.9,32.0
31.0,1,178.2,87.8,33.2
52.0,0,156.6,58.4,29.9
25.0,1,171.9,64.9,13.8
21.0,0,167.3,76.1,41.2
62.0,0,163.0,57.0,30.0
30.0,1,173.3,79.1,23.2
28.0,1,173.8,73.6,15.1
26.0,0,158.4,60.4,31.79044
30.0,1,167.1,76.92,25.6
43.0,1,169.4,69.7,25.7
25.0,1,182.7,84.2,25.4
31.0,1,178.6,64.1,15.5
31.0,1,175.9,68.8,11.9
28.0,1,174.2,62.64,11.2
24.0,0,164.0,57.0,28.8
38.0,1,178.3,79.2,22.2
24.0,1,177.8,70.1,7.3
36.0,1,169.4,66.5,17.0
48.0,0,158.1,62.3,34.0
40.0,1,173.3,74.9,22.8
25.0,1,183.2,66.6,11.7
24.0,1,167.4,55.8,12.3
51.0,0,159.0,69.6,35.3
54.0,1,171.1,68.58,22.6
25.0,0,157.2,58.1,30.0
38.0,0,166.5,58.2,27.2
61.0,1,172.8,70.6,21.9
37.0,0,168.5,73.7,34.9
22.0,1,179.5,63.4,13.0
25.0,0,164.4,55.5,34.4
59.0,0,156.0,54.1,32.6
49.0,1,166.0,66.5,21.0
32.0,1,171.5,68.1,19.0
59.0,1,163.7,66.4,29.3
22.0,0,165.5,53.7,19.5
29.0,1,168.0,65.2,13.4
63.0,1,168.9,81.1,25.7
50.0,1,175.8,73.5,10.9
26.0,1,165.9,66.1,22.8
37.0,1,175.8,80.74,30.7
22.0,0,169.3,53.4,23.8
25.0,1,171.9,75.7,21.7
60.0,1,173.2,58.6,21.5
25.0,1,176.4,84.7,19.3
50.0,0,156.2,48.6,21.7
59.0,1,167.5,80.2,25.4
35.0,1,168.9,63.6,17.3
24.0,0,168.3,61.3,24.5
57.0,1,172.1,72.8,34.6
59.0,1,167.8,82.7,27.28392
22.0,0,161.5,54.7,26.7
21.0,0,164.4,50.0,25.2
27.0,0,164.1,48.9,27.6
23.0,0,165.8,56.7,15.7
30.0,0,172.8,68.7,27.3
27.0,0,162.2,55.8,28.2
37.0,0,154.5,55.9,37.0
47.0,0,154.3,53.7,28.7
58.0,0,164.4,60.9,33.3
41.0,1,169.5,65.3,15.7
54.0,0,159.6,55.94,30.5
23.0,0,172.3,64.3,29.5
42.0,1,173.7,72.4,27.1
26.0,0,156.2,64.0,24.6
30.0,1,180.7,78.6,12.4
28.0,1,166.5,62.3,25.2
29.0,0,155.2,49.64,28.5
62.0,1,164.6,56.4,12.1
22.0,1,183.4,88.5,18.5
22.0,0,164.4,57.7,27.7
27.0,0,161.0,53.9,30.7
53.0,0,162.3,57.0,33.7
34.0,1,170.1,73.2,22.6
41.0,1,178.0,84.2,22.1
62.0,0,161.6,50.5,24.5
48.0,0,157.4,54.1,20.8
43.0,0,156.4,47.2,22.3
55.0,0,157.0,64.9,25.7
22.0,1,168.0,66.3,21.3
26.0,0,162.2,64.8,30.9
44.0,1,169.2,80.8,30.9
25.0,1,167.8,64.4,23.1
34.0,1,174.9,72.9,23.0
63.0,0,163.0,55.0,34.0
29.0,1,171.2,73.0,20.2
30.0,1,170.8,72.0,21.9
57.0,0,157.3,57.04,32.5
25.0,1,175.2,83.9,20.1
24.0,0,156.9,57.0,26.4
25.0,1,181.1,81.5,15.6
24.0,0,160.2,52.7,19.1
27.0,1,173.1,68.4,16.7
22.0,1,174.1,61.0,10.9
30.0,1,182.7,78.3,13.7
31.0,1,166.1,64.1,23.5
21.0,0,161.6,56.2,35.2
25.0,0,160.0,57.4,17.5
59.0,0,145.5,53.8,38.7
61.0,1,165.2,70.7,24.5
27.0,1,179.6,80.9,18.2
31.0,1,170.0,70.6,19.7
35.0,1,176.9,81.5,18.5
40.0,0,155.0,57.4,33.2
28.0,0,160.9,63.6,35.2
40.0,0,160.9,48.9,26.9
31.0,1,176.0,69.1,16.1
23.0,0,166.0,58.38,20.8
21.0,0,159.9,53.1,25.9
59.0,1,175.1,75.08,19.2
21.0,1,171.5,65.5,17.4
30.0,1,175.4,82.8,19.1
26.0,0,161.0,62.8,35.0
35.0,0,163.8,63.5,26.6
64.0,1,169.0,69.8,21.8
43.0,1,176.6,59.6,9.3
36.0,0,160.5,53.6,22.3
22.0,0,157.7,50.2,25.6
21.0,1,182.0,77.3,14.1
24.0,1,175.0,77.2,22.9
25.0,1,161.3,59.7,27.1
53.0,0,158.3,51.3,29.8
30.0,0,170.3,61.2,17.6
59.0,1,173.3,67.5,17.2
51.0,1,170.4,67.4,15.5
21.0,0,169.3,58.8,19.7
38.0,1,179.4,78.2,19.3
27.0,1,176.2,65.1,13.1
38.0,1,174.8,68.0,18.2
21.0,0,160.8,49.4,23.6
23.0,1,184.5,70.5,16.4
39.0,1,162.4,69.8,21.8
26.0,1,174.4,67.9,22.8
27.0,0,160.6,62.0,31.6
25.0,1,172.0,66.0,14.1
21.0,1,177.0,70.0,16.4
55.0,1,170.2,63.0,21.9
21.0,1,163.3,70.4,34.1
40.0,0,160.4,78.1,35.5
24.0,1,170.7,62.84,7.9
48.0,1,169.3,88.9,31.7
31.0,1,169.4,78.4,38.1
24.0,0,155.4,51.0,21.6
49.0,0,160.8,57.0,30.9
46.0,1,173.9,72.5,16.4
52.0,1,175.0,65.1,17.5
62.0,0,154.0,63.1,38.8
51.0,1,168.6,77.8,23.8
34.0,0,162.7,53.3,20.2
34.0,0,156.0,64.4,35.1
21.0,1,182.1,91.7,25.3
39.0,0,165.0,68.6,38.6
21.0,0,154.4,51.2,30.5
48.0,1,163.8,70.6,25.3
44.0,1,170.0,76.7,29.0
62.0,1,171.9,70.2,15.8
60.0,0,157.6,57.2,34.4
35.0,1,185.7,94.0,26.8
26.0,1,175.7,69.8,22.1
24.0,0,161.8,50.7,20.3
29.0,0,156.1,50.0,18.8
24.0,0,153.7,54.72,30.6
27.0,1,173.7,71.3,14.2
27.0,1,183.7,81.8,25.1
39.0,1,176.6,95.8,37.2
34.0,1,176.3,83.3,25.0
22.0,1,171.1,77.5,13.5
27.0,1,175.1,68.4,17.5
40.0,0,156.6,59.1,30.55772
54.0,1,172.1,75.2,21.9
21.0,0,168.3,56.9,23.0
21.0,1,166.0,55.9,16.8
25.0,1,183.8,68.3,14.1
34.0,1,171.2,85.0,25.7
39.0,1,175.0,78.2,16.3
62.0,1,159.1,56.9,22.7
21.0,1,165.2,62.9,22.6
61.0,1,168.3,66.3,22.5
54.0,1,160.6,71.3,33.1
49.0,1,172.1,67.7,16.1
64.0,0,155.8,52.2,25.0
22.0,1,165.6,63.1,19.0
45.0,1,165.5,62.6,24.6
32.0,1,177.1,66.6,14.7
50.0,1,177.8,69.9,19.6
28.0,0,164.0,53.2,21.6
46.0,1,171.5,72.2,19.5
58.0,0,159.5,64.6,27.2
30.0,1,178.1,70.1,22.1
48.0,0,161.3,58.3,32.7
47.0,1,170.0,79.2,27.6
28.0,0,157.1,52.5,28.3
54.0,0,156.6,54.5,34.7
64.0,1,168.6,69.34,22.9
40.0,1,174.4,70.2,26.4
45.0,0,153.4,33.7,16.1
25.0,0,159.6,51.8,22.9
45.0,1,176.0,79.2,27.8
22.0,0,165.7,53.0,19.8
27.0,1,177.2,81.9,20.2
25.0,1,178.9,71.4,14.2
45.0,1,167.3,65.6,15.3
31.0,1,178.5,80.4,14.8
23.0,1,174.0,78.1,22.5
26.0,1,177.3,81.2,26.3
61.0,0,153.0,64.6,31.4
30.0,1,176.3,85.4,27.1
50.0,0,158.8,50.7,35.3
30.0,1,177.3,70.6,8.8
33.0,1,170.4,79.2,25.4
55.0,0,149.4,49.9,38.8
28.0,1,174.4,69.0,21.5
48.0,0,153.8,53.7,34.2
44.0,1,173.4,72.6,19.1
21.0,1,179.5,79.5,13.3
22.0,1,174.2,85.9,31.5
47.0,1,172.3,70.7,30.5
40.0,1,165.9,73.8,13.1
22.0,0,163.9,53.7,22.9
31.0,1,182.0,81.0,24.8
26.0,1,172.9,72.7,15.0
30.0,1,170.7,71.9,16.0
23.0,1,170.6,90.2,33.8
25.0,1,173.0,79.1,22.0
40.0,1,172.3,73.0,15.5
40.0,1,175.7,70.8,14.9
25.0,0,170.1,62.1,30.1
56.0,0,158.7,57.0,32.9
63.0,0,162.3,55.8,36.3
26.0,1,174.9,86.2,20.2
21.0,0,155.7,51.0,29.2
62.0,1,181.4,80.2,28.2
21.0,1,172.9,74.0,19.8
26.0,1,167.6,71.6,16.7
44.0,1,165.0,57.1,16.2
31.0,1,171.0,75.8,15.8
26.0,1,176.8,67.3,17.8
36.0,1,180.5,78.9,18.6
23.0,0,163.9,59.14,18.5
55.0,1,177.5,79.8,30.46432
61.0,1,178.2,83.1,19.2
47.0,1,155.0,60.6,20.4
45.0,1,173.4,72.0,21.2
30.0,0,167.0,52.1,27.0
64.0,0,154.4,48.2,29.6
21.0,1,177.5,74.1,17.8
21.0,0,166.2,55.7,29.1
27.0,1,169.0,68.1,14.2
24.0,0,166.8,53.5,24.5
39.0,0,158.8,47.0,24.0
25.0,1,181.8,92.44,23.3
21.0,0,168.7,62.0,19.7
21.0,1,170.1,66.5,14.3
63.0,1,165.5,79.4,31.4
23.0,1,177.5,72.2,17.3
63.0,0,149.4,57.0,38.0
31.0,1,172.9,72.9,13.1
64.0,1,175.3,81.2,35.8
50.0,1,166.0,70.0,29.0
47.0,1,169.2,71.7,24.6
43.0,1,172.3,74.3,25.8
28.0,0,166.6,63.1,34.4
26.0,1,167.0,61.2,25.7
22.0,1,175.3,64.2,22.3
22.0,1,173.5,53.8,14.7
49.0,0,163.7,70.6,38.7
39.0,0,159.9,49.8,32.9
49.0,0,158.5,63.8,36.5
23.0,0,164.5,47.4,19.4
32.0,1,171.2,70.8,20.3
31.0,1,169.3,65.04,19.7
40.0,1,174.4,74.7,18.0
29.0,1,187.0,88.2,21.4
60.0,0,154.7,50.4,29.1
22.0,1,178.9,88.6,12.5
25.0,1,168.2,80.8,22.5
26.0,0,164.3,55.6,24.5
34.0,1,171.7,74.22,22.6
39.0,1,174.7,74.9,15.4
38.0,1,175.3,95.4,28.0
51.0,0,151.0,50.2,28.5
31.0,0,152.2,54.3,31.4
36.0,1,169.0,59.2,15.8
38.0,1,177.6,86.6,17.0
41.0,1,172.6,68.9,17.3
28.0,1,169.6,65.3,17.3
26.0,1,173.7,87.4,18.1
31.0,1,172.0,66.3,19.7
27.0,1,170.7,86.3,34.2
37.0,1,180.3,86.3,26.4
45.0,1,167.7,66.5,18.8
62.0,0,152.6,45.0,19.2
30.0,1,167.7,70.9,16.4
23.0,1,170.7,70.4,18.8
48.0,0,167.0,62.6,30.2
57.0,1,170.6,64.52,17.3
27.0,1,173.8,87.0,24.1
52.0,0,166.4,61.1,23.9
23.0,1,166.4,65.2,18.1
28.0,1,169.0,65.1,19.6
40.0,1,183.0,74.9,15.1
22.0,0,162.6,54.9,26.0
47.0,0,155.7,59.1,27.4
24.0,1,175.7,86.2,20.9
58.0,1,165.3,69.9,19.8
24.0,1,175.2,72.4,20.7
62.0,0,153.1,52.32,23.0
42.0,0,157.1,59.7,33.0
40.0,0,167.0,54.3,20.0
23.0,1,171.4,70.1,15.2
24.0,0,156.0,44.5,23.1
39.0,1,172.0,73.0,16.1
37.0,1,174.4,78.7,23.0
37.0,1,177.3,75.3,20.4
60.0,0,156.8,60.9,25.8
28.0,1,170.7,71.5,14.9
24.0,1,176.7,77.7,15.4
57.0,0,159.4,56.2,26.6
23.0,1,176.5,69.8,15.7
21.0,0,166.5,50.4,21.4
21.0,1,170.5,74.8,13.7
55.0,0,159.3,55.5,29.7
25.0,1,165.9,83.3,30.4
37.0,1,168.1,75.7,20.6
22.0,0,165.6,47.3,26.6
37.0,1,173.8,79.7,24.5
45.0,1,170.5,88.1,30.7
21.0,1,170.1,63.5,25.7
54.0,1,177.5,83.6,25.0
48.0,0,165.5,74.5,31.8
33.0,0,171.0,57.9,22.5
33.0,1,174.0,67.7,19.5
26.0,1,173.0,72.8,14.1
37.0,1,173.0,92.5,34.2
61.0,0,166.1,57.6,30.0
33.0,0,157.2,50.8,32.6
51.0,1,174.5,79.9,17.8
50.0,0,157.7,59.7,32.5
22.0,1,173.2,69.0,15.1
36.0,1,172.7,70.1,17.2
51.0,1,172.0,68.5,10.1
23.0,1,175.3,69.3,18.8
47.0,0,153.0,57.9,34.6
45.0,0,154.7,41.8,15.9
43.0,0,156.4,50.0,19.3
22.0,0,157.2,58.9,33.2
22.0,0,160.1,48.0,21.7
26.0,1,172.5,70.7,18.7
23.0,1,166.2,63.8,18.0
42.0,0,162.8,60.1,27.4
24.0,1,174.1,74.5,16.5
26.0,0,162.4,49.5,24.3
42.0,0,167.9,66.8,36.6
21.0,1,169.9,64.8,12.1
41.0,0,163.6,56.1,29.0
47.0,1,166.2,52.9,10.6
60.0,1,168.0,72.8,25.9
54.0,0,155.1,52.6,39.2
29.0,0,161.6,47.6,20.3
21.0,0,161.4,55.1,29.1
58.0,1,175.6,67.7,18.2
57.0,1,165.9,85.3,26.3
26.0,0,163.6,71.3,37.2
60.0,1,164.2,58.9,25.0
37.0,1,176.5,77.9,20.6
27.0,1,174.0,63.4,11.7
27.0,0,174.6,60.7,18.3
23.0,0,156.9,47.4,26.1
21.0,0,172.9,65.16,25.7
26.0,0,164.6,57.3,28.0
26.0,0,159.6,47.2,22.5
63.0,1,164.0,67.0,25.1
47.0,1,169.1,71.2,24.7
55.0,1,159.4,57.42,15.8
22.0,0,166.3,52.2,24.9
57.0,0,155.7,74.2,42.4
25.0,1,170.4,70.7,25.9
21.0,1,181.0,68.7,10.0
46.0,0,153.0,57.5,36.3
26.0,0,163.0,47.6,19.7
46.0,0,156.9,63.9,22.9
27.0,0,160.1,58.4,37.0
26.0,0,151.8,38.1,23.3
48.0,0,154.5,50.7,29.2
60.0,1,176.7,80.9,31.6
42.0,1,170.8,71.56,20.5
59.0,0,160.3,55.0,27.3
35.0,0,162.0,48.2,31.3
23.0,1,176.6,78.6,22.0
58.0,0,154.0,55.0,33.1
31.0,1,173.6,94.4,35.5
24.0,0,175.5,58.7,17.2
54.0,0,152.2,56.5,35.2
30.0,1,164.0,67.8,27.9
32.0,1,168.2,62.9,18.6
51.0,0,156.5,52.6,30.6
29.0,1,174.3,78.8,19.2
34.0,0,156.9,49.4,24.5
22.0,1,178.0,77.94,19.6
32.0,0,159.2,56.7,25.9
21.0,1,182.2,86.2,17.1
30.0,0,157.7,54.0,34.7
47.0,1,173.4,67.1,20.0
37.0,0,163.0,50.3,20.7
31.0,0,160.0,48.8,21.4
39.0,1,176.9,77.0,21.3
43.0,1,172.8,76.0,22.1
49.0,0,166.3,65.3,30.7
40.0,1,163.3,76.0,26.5
41.0,0,150.0,58.3,30.5
21.0,1,173.1,67.1,9.8
24.0,1,181.3,70.8,9.0
23.0,0,163.3,51.8,25.0
45.0,0,154.0,52.9,26.0
24.0,0,159.6,54.9,32.4
35.0,1,168.6,68.24,9.6
41.0,0,161.6,70.4,20.1
37.0,1,167.6,75.6,23.0
24.0,1,173.8,80.7,21.7
27.0,1,177.4,84.5,21.6
28.0,1,172.9,74.6,13.7
54.0,1,169.7,66.6,18.6
33.0,1,179.0,71.6,13.2
33.0,1,179.0,86.8,25.8
28.0,1,173.7,75.1,18.3
24.0,1,184.3,69.7,14.0
22.0,0,156.3,55.1,34.0
42.0,0,156.7,49.6,29.5
57.0,0,157.0,61.1,34.8
24.0,1,173.0,73.6,11.9
58.0,0,152.5,51.9,25.3
28.0,0,162.9,63.1,27.1
47.0,1,171.0,76.2,17.9
64.0,0,150.8,43.9,20.8
28.0,0,167.2,60.0,27.9
23.0,1,168.5,65.9,12.7
22.0,1,171.8,72.6,24.3
64.0,1,167.2,73.0,20.8
59.0,1,160.8,60.6,22.4
21.0,1,171.7,65.2,18.4
30.0,1,180.0,81.7,15.1
48.0,0,157.7,59.44,36.5
25.0,0,174.5,66.6,33.1
53.0,1,168.6,66.0,18.4
26.0,1,164.0,60.6,18.1
21.0,1,171.7,77.0,24.4
61.0,0,154.9,54.3,25.7
45.0,1,171.5,74.9,25.8
34.0,1,173.4,85.6,28.8
44.0,1,167.5,70.0,19.4
26.0,1,169.5,68.4,17.2
28.0,1,176.7,83.66,25.7
47.0,1,165.1,71.8,25.5
61.0,0,167.4,60.0,30.3
23.0,1,177.4,69.7,12.77857
